Date,Tmax,Tmin,Rainfall,DayOfYear,Month,DayOfWeek,Rain_Flag,Weather
2015-01-13,35.93593710435245,25.14453812515517,1.3133659054364042,13,1,1,1,Drizzle
2015-01-14,34.314607188441364,24.199064697687948,0.9280952675474274,14,1,2,1,Mist
2015-01-15,37.15647146299573,25.905708797098352,0.5327809425271561,15,1,3,1,Mist
2015-01-16,35.591192017654464,25.15948113091669,0.7600819100341178,16,1,4,1,Mist
2015-01-17,36.6430098091265,23.69611925793168,0.6929501912079572,17,1,5,1,Mist
2015-01-18,33.99750469484755,27.645418723497475,0.7587465891835719,18,1,6,1,Mist
2015-01-19,34.86381342269455,24.483705681997964,0.5143710509442252,19,1,0,1,Mist
2015-01-20,37.14744055916513,22.63147491326336,1.5601920758600354,20,1,1,1,Drizzle
2015-01-21,34.91867688981184,27.35728931673276,0.0082039778749885,21,1,2,0,Hot
2015-01-22,39.07766513664952,24.58016918020896,1.183483885419344,22,1,3,1,Drizzle
2015-01-23,34.78160022520536,24.39487497858076,0.0898115793981066,23,1,4,0,Hot
2015-01-24,35.98513083403123,22.626951587224266,0.1604569774549082,24,1,5,0,Very Hot
2015-01-25,37.35359882363385,27.85330424181685,0.0,25,1,6,0,Very Hot
2015-01-26,32.602122491764064,23.27297688952656,0.0,26,1,0,0,Hot
2015-01-27,31.865468838439767,25.2586347447394,0.0721716819493898,27,1,1,0,Hot
2015-01-28,32.28181738488713,26.502121493629787,0.0,28,1,2,0,Hot
2015-01-29,37.80216880782263,25.726475820182426,0.0,29,1,3,0,Very Hot
2015-01-30,34.11499856379569,24.96361893091812,0.0,30,1,4,0,Hot
2015-01-31,40.2746886205251,22.458304247000893,0.0,31,1,5,0,Very Hot
2015-02-01,33.96724888965168,23.75243360722559,1.4791271192461664,32,2,6,1,Drizzle
2015-02-02,35.40019810902672,25.203467358906632,0.0241594751656308,33,2,0,0,Very Hot
2015-02-03,38.04858335809372,23.69429331209008,0.0,34,2,1,0,Very Hot
2015-02-04,38.90775348840714,25.131936588460373,0.0,35,2,2,0,Very Hot
2015-02-05,38.94773581896096,25.79992517920443,0.1333807772790514,36,2,3,0,Very Hot
2015-02-06,37.168599766080405,26.17006144212604,0.0,37,2,4,0,Very Hot
2015-02-07,36.725130271723295,22.834634617351234,0.0,38,2,5,0,Very Hot
2015-02-08,35.78521849296073,27.915084298659288,0.0,39,2,6,0,Very Hot
2015-02-09,36.07809035013702,25.716176755293816,0.0,40,2,0,0,Very Hot
2015-02-10,33.338267946252394,24.505876334733024,0.0,41,2,1,0,Hot
2015-02-11,32.72160429272223,26.08490631631176,0.0,42,2,2,0,Hot
2015-02-12,34.26673181217515,27.9395481668979,0.0,43,2,3,0,Hot
2015-02-13,33.846731181645175,22.17289014710122,0.0,44,2,4,0,Hot
2015-02-14,33.1924306563535,23.93132676476861,0.0,45,2,5,0,Hot
2015-02-15,35.4016407464642,20.638558606275545,0.0,46,2,6,0,Very Hot
2015-02-16,35.82767480860075,24.43092237299384,0.0,47,2,0,0,Very Hot
2015-02-17,34.00032335007251,24.624548067129883,0.0101741893143518,48,2,1,0,Hot
2015-02-18,36.683289294058966,23.95101721919977,0.0,49,2,2,0,Very Hot
2015-02-19,31.34787306022397,22.960075545446227,0.0,50,2,3,0,Hot
2015-02-20,33.145285865184924,20.798551574338568,0.410728054959889,51,2,4,0,Hot
2015-02-21,31.998674207591336,24.36292371927552,0.0,52,2,5,0,Hot
2015-02-22,29.597349966389487,25.91444796624792,0.0,53,2,6,0,Sunny
2015-02-23,33.06158666115455,22.772335939387816,0.0,54,2,0,0,Hot
2015-02-24,32.87842899086882,24.245436698879487,0.5978270223675894,55,2,1,1,Mist
2015-02-25,36.04228173229149,21.158551101934982,0.0,56,2,2,0,Very Hot
2015-02-26,34.16897768708834,24.12096761812392,0.0,57,2,3,0,Hot
2015-02-27,30.749498586498152,22.768437117992608,0.0,58,2,4,0,Hot
2015-02-28,36.39515357191288,22.13725098156678,0.0,59,2,5,0,Very Hot
2015-03-01,35.016743184481534,22.061727593577384,0.0,60,3,6,0,Very Hot
2015-03-02,33.6252229793872,22.532301927665465,0.0,61,3,0,0,Hot
2015-03-03,31.89308925502288,23.61589019044458,0.5633838527631734,62,3,1,1,Mist
2015-03-04,30.31092102892928,20.99261484987009,0.0,63,3,2,0,Hot
2015-03-05,31.367874619008774,22.282928722453835,0.0,64,3,3,0,Hot
2015-03-06,34.17105551959829,22.73328312913422,0.0,65,3,4,0,Hot
2015-03-07,35.64281762359173,21.06299267140797,0.9031839233331038,66,3,5,1,Mist
2015-03-08,34.83907095518241,25.32180653155914,0.0,67,3,6,0,Hot
2015-03-09,30.65271197038443,21.261044349677874,0.0,68,3,0,0,Hot
2015-03-10,29.267927093623022,21.4508580016905,0.0637928531767539,69,3,1,0,Sunny
2015-03-11,31.664646352488017,20.900549776332177,0.0,70,3,2,0,Hot
2015-03-12,27.720704607471696,24.978028467725352,0.0,71,3,3,0,Sunny
2015-03-13,31.77766295465117,23.021287111296346,0.0,72,3,4,0,Hot
2015-03-14,30.7089386614428,20.698012674462632,1.2566474436907304,73,3,5,1,Drizzle
2015-03-15,29.94399694540943,23.672596302692096,0.0,74,3,6,0,Sunny
2015-03-16,27.55773768812155,22.224048717291915,0.0,75,3,0,0,Sunny
2015-03-17,31.64460387130089,22.21806269238028,0.0,76,3,1,0,Hot
2015-03-18,29.421486221151827,21.224105717204274,0.0,77,3,2,0,Sunny
2015-03-19,28.015801552812967,20.52482067652802,0.1083236172683841,78,3,3,0,Sunny
2015-03-20,24.47916009587237,22.06322831428687,0.6317280148258879,79,3,4,1,Mist
2015-03-21,30.03604508482148,20.646121581452544,0.0,80,3,5,0,Hot
2015-03-22,33.50234883012893,24.095625390115263,0.0,81,3,6,0,Hot
2015-03-23,33.14655465583586,19.372888700853427,0.0,82,3,0,0,Hot
2015-03-24,28.7754938022184,23.48701558005608,0.0,83,3,1,0,Sunny
2015-03-25,28.35041159279648,20.92140672626733,0.0,84,3,2,0,Sunny
2015-03-26,30.3570728924212,21.442295667221465,0.0,85,3,3,0,Hot
2015-03-27,27.287021532935988,22.14839133786295,0.0,86,3,4,0,Sunny
2015-03-28,29.751263826594883,19.85800207636251,0.0,87,3,5,0,Sunny
2015-03-29,30.54338811700776,22.00423186921482,0.0,88,3,6,0,Hot
2015-03-30,31.328341892739303,16.550817028407717,0.0,89,3,0,0,Hot
2015-03-31,28.537156050795968,19.436240642796204,0.0,90,3,1,0,Sunny
2015-04-01,28.1928869356278,19.03406989417561,0.0,91,4,2,0,Sunny
2015-04-02,26.706861632276965,18.44371974549541,0.0,92,4,3,0,Sunny
2015-04-03,26.671521321947548,19.905265163900665,0.0,93,4,4,0,Sunny
2015-04-04,27.73468308237573,20.70997355859769,0.0,94,4,5,0,Sunny
2015-04-05,28.7846751139244,21.088950867953383,0.0,95,4,6,0,Sunny
2015-04-06,29.73940178735696,20.299877910223938,0.0,96,4,0,0,Sunny
2015-04-07,26.168189075522346,18.8436426864778,0.0,97,4,1,0,Sunny
2015-04-08,30.62230536339101,20.299374414568128,0.0,98,4,2,0,Hot
2015-04-09,26.95716985797832,19.83602048432069,0.0,99,4,3,0,Sunny
2015-04-10,27.319319639486643,20.957522211632487,0.0,100,4,4,0,Sunny
2015-04-11,25.73045707510812,20.62282135777991,0.0,101,4,5,0,Sunny
2015-04-12,22.239455802734124,19.407270047176947,0.0,102,4,6,0,Partly Cloudy
2015-04-13,28.71935327002977,17.920004224873484,0.0462671685331474,103,4,0,0,Sunny
2015-04-14,28.288587189081724,18.191004342679683,0.0,104,4,1,0,Sunny
2015-04-15,26.11623236913554,18.250537198903324,0.0,105,4,2,0,Sunny
2015-04-16,26.67724848044737,18.50738743132396,0.0,106,4,3,0,Sunny
2015-04-17,27.43995670544467,19.28773043041016,0.0,107,4,4,0,Sunny
2015-04-18,23.148269501067297,19.864114435580355,0.0,108,4,5,0,Partly Cloudy
2015-04-19,25.081050445287666,18.62073102046311,0.0,109,4,6,0,Sunny
2015-04-20,27.594031152660524,18.62803843724252,0.2127020516943281,110,4,0,0,Sunny
2015-04-21,23.36385995337845,18.72566661730187,0.0,111,4,1,0,Partly Cloudy
2015-04-22,26.32712211265041,17.644146404123493,0.2242056522862467,112,4,2,0,Sunny
2015-04-23,22.895079772593824,16.937681980824006,0.0,113,4,3,0,Partly Cloudy
2015-04-24,26.41004920933552,15.60087562516186,0.0,114,4,4,0,Sunny
2015-04-25,25.27559970577485,17.100093832143568,0.0,115,4,5,0,Sunny
2015-04-26,21.987098640383948,18.76187177043816,0.0,116,4,6,0,Partly Cloudy
2015-04-27,27.418145138547416,16.907699343683802,0.0,117,4,0,0,Sunny
2015-04-28,23.49165012444368,17.515872738488934,0.0,118,4,1,0,Partly Cloudy
2015-04-29,23.21339582310808,18.483377419114262,0.0,119,4,2,0,Partly Cloudy
2015-04-30,25.109044694249192,18.47656865448512,0.4082632680086131,120,4,3,0,Sunny
2015-05-01,26.880162119707776,15.988721916346186,0.0,121,5,4,0,Sunny
2015-05-02,22.42723746816118,19.01680580896305,0.0,122,5,5,0,Partly Cloudy
2015-05-03,24.459283801033354,19.12617200496941,0.2805970069062875,123,5,6,0,Partly Cloudy
2015-05-04,25.071685841984024,15.655062203098176,0.0,124,5,0,0,Sunny
2015-05-05,25.479514653685182,16.0295571029495,0.0,125,5,1,0,Sunny
2015-05-06,24.32659478605376,18.9682341975688,0.0,126,5,2,0,Partly Cloudy
2015-05-07,23.121257309798068,16.878438809692348,0.0,127,5,3,0,Partly Cloudy
2015-05-08,22.082962019343967,13.687032801271208,0.0,128,5,4,0,Partly Cloudy
2015-05-09,23.79452257977818,14.836042112480772,0.0,129,5,5,0,Partly Cloudy
2015-05-10,21.363346369062903,16.48128263736516,0.0,130,5,6,0,Partly Cloudy
2015-05-11,17.551644193239298,15.031477636733054,0.0,131,5,0,0,Cloudy
2015-05-12,24.155550290665456,16.07756582169042,0.0,132,5,1,0,Partly Cloudy
2015-05-13,24.979783804246427,16.66893420597719,0.819147835160162,133,5,2,1,Mist
2015-05-14,18.33696335675853,13.336963356758533,0.0,134,5,3,0,Cloudy
2015-05-15,20.93574391473946,16.032962852569852,0.0,135,5,4,0,Partly Cloudy
2015-05-16,24.08738582402495,18.003166810769326,0.0,136,5,5,0,Partly Cloudy
2015-05-17,26.859466548854552,18.46427316965697,0.0,137,5,6,0,Sunny
2015-05-18,22.683018657499044,18.40046637353188,0.0,138,5,0,0,Partly Cloudy
2015-05-19,21.08396885197733,16.605114204183273,0.0,139,5,1,0,Partly Cloudy
2015-05-20,22.07434326783649,13.16316158327386,0.0,140,5,2,0,Partly Cloudy
2015-05-21,25.091697911603543,16.730598849420822,0.0,141,5,3,0,Sunny
2015-05-22,20.953502242104715,17.54440125196796,0.0,142,5,4,0,Partly Cloudy
2015-05-23,20.552237317206764,15.783834273201965,0.0,143,5,5,0,Partly Cloudy
2015-05-24,21.092058313436432,18.45715755557321,0.0,144,5,6,0,Partly Cloudy
2015-05-25,20.059573046135416,17.066111526058176,0.0,145,5,0,0,Partly Cloudy
2015-05-26,22.12204373568737,16.566102238317622,0.0,146,5,1,0,Partly Cloudy
2015-05-27,25.038347326703818,17.281864353644046,0.0,147,5,2,0,Sunny
2015-05-28,22.34927671824979,16.092237497303728,0.0,148,5,3,0,Partly Cloudy
2015-05-29,21.114404832001693,11.79416253628496,0.0,149,5,4,0,Partly Cloudy
2015-05-30,20.95337375753347,14.727188979549643,0.0,150,5,5,0,Partly Cloudy
2015-05-31,18.330414264562243,17.215509158240668,0.0,151,5,6,0,Cloudy
2015-06-01,23.14475391543499,14.153587042651026,0.0,152,6,0,0,Partly Cloudy
2015-06-02,21.14656052947188,14.976355688592829,0.0,153,6,1,0,Partly Cloudy
2015-06-03,20.86696035101482,13.692289653882645,0.0,154,6,2,0,Partly Cloudy
2015-06-04,27.541827281989065,17.884812395212194,0.0,155,6,3,0,Sunny
2015-06-05,21.682838070969,17.681971264093363,0.0,156,6,4,0,Partly Cloudy
2015-06-06,19.513519227269374,13.786167586510723,0.0,157,6,5,0,Cloudy
2015-06-07,20.098224391850746,15.286604709566909,0.0,158,6,6,0,Partly Cloudy
2015-06-08,23.183758048189794,14.000065569211326,0.0,159,6,0,0,Partly Cloudy
2015-06-09,21.05144227133786,15.8998479737307,0.0,160,6,1,0,Partly Cloudy
2015-06-10,17.88850645064522,15.70006830095946,0.0,161,6,2,0,Cloudy
2015-06-11,22.545825101599444,16.112715420134222,0.0,162,6,3,0,Partly Cloudy
2015-06-12,19.315544851017087,15.354160787028384,0.0,163,6,4,0,Cloudy
2015-06-13,24.34507178463817,19.222042672124857,0.0,164,6,5,0,Partly Cloudy
2015-06-14,22.70740880497076,13.24123322396291,0.0,165,6,6,0,Partly Cloudy
2015-06-15,19.60371371565932,12.182945223229003,0.0,166,6,0,0,Cloudy
2015-06-16,23.01365796245181,14.126502366234917,0.0,167,6,1,0,Partly Cloudy
2015-06-17,20.5428407383901,12.333008403794306,0.9843998845035472,168,6,2,1,Mist
2015-06-18,22.07043147726577,12.416725483905944,0.1637232890594648,169,6,3,0,Partly Cloudy
2015-06-19,21.294366620908768,13.125458709126924,0.0,170,6,4,0,Partly Cloudy
2015-06-20,18.59447883311653,13.217751142021353,0.0,171,6,5,0,Cloudy
2015-06-21,18.96466910666582,13.144310986985433,0.0,172,6,6,0,Cloudy
2015-06-22,22.278563002799128,15.330377383013882,0.7746706511824146,173,6,0,1,Mist
2015-06-23,19.51826908425804,13.772190232301776,0.0,174,6,1,0,Cloudy
2015-06-24,19.352016120430616,14.242247270531506,0.5238002390194736,175,6,2,1,Mist
2015-06-25,18.222884551419472,15.834539958834128,0.0,176,6,3,0,Cloudy
2015-06-26,20.95647562795654,13.327010460566592,0.0133875659816486,177,6,4,0,Partly Cloudy
2015-06-27,24.212813313280783,14.064615584299062,1.8198368024226204,178,6,5,1,Drizzle
2015-06-28,17.933528190753293,14.99665579262266,0.3296346841543061,179,6,6,0,Cloudy
2015-06-29,20.10021372384056,11.523890666416198,0.1503291569770799,180,6,0,0,Partly Cloudy
2015-06-30,22.8617519432195,10.848759319246176,0.278454827072232,181,6,1,0,Partly Cloudy
2015-07-01,19.86592358844008,14.93682045284864,0.5477743972549078,182,7,2,1,Mist
2015-07-02,20.920208605436283,15.14884692990612,0.356560037404068,183,7,3,0,Partly Cloudy
2015-07-03,17.883302588685407,17.50199295376403,0.7018358703345791,184,7,4,1,Mist
2015-07-04,20.85969664695456,14.639300030577695,0.7523179213331914,185,7,5,1,Mist
2015-07-05,19.626156389347184,15.62992101943654,1.2737355950262406,186,7,6,1,Drizzle
2015-07-06,21.97163781834796,14.106915513512805,0.876862848133825,187,7,0,1,Mist
2015-07-07,22.37705335770986,14.84743771058388,2.5872685417748,188,7,1,1,Light Rain
2015-07-08,25.185881862878883,16.90561346781346,0.9412459065340186,189,7,2,1,Mist
2015-07-09,21.17286282065676,11.22352830477227,1.3398744970309102,190,7,3,1,Drizzle
2015-07-10,20.67439754650728,15.03638782569758,1.0659315436583403,191,7,4,1,Drizzle
2015-07-11,20.42314577067711,17.627444112381752,1.7053892219396878,192,7,5,1,Drizzle
2015-07-12,19.341977222038025,14.856868194175595,3.5583360094644902,193,7,6,1,Light Rain
2015-07-13,20.74156639213528,16.921078538497596,2.0512153698755866,194,7,0,1,Light Rain
2015-07-14,19.492436213149965,13.514449099105452,1.73266113811695,195,7,1,1,Drizzle
2015-07-15,20.44114722131546,14.424886446897792,1.751760917882356,196,7,2,1,Drizzle
2015-07-16,22.762746263798004,14.539572888390342,2.3499132860208096,197,7,3,1,Light Rain
2015-07-17,18.14012476231165,11.180860305971496,2.861312803859523,198,7,4,1,Light Rain
2015-07-18,22.46095088867421,12.774568894715989,3.747768889933294,199,7,5,1,Light Rain
2015-07-19,22.84572465567172,12.90273354561841,2.0221761512179945,200,7,6,1,Light Rain
2015-07-20,20.007966123848835,15.803971341530488,3.9953785160654975,201,7,0,1,Light Rain
2015-07-21,16.035300276267176,15.903536710525136,2.0406228184787185,202,7,1,1,Light Rain
2015-07-22,19.10056089249648,15.107398070739544,2.180240710442355,203,7,2,1,Light Rain
2015-07-23,22.949665626536422,15.885127918673502,2.1745996271747607,204,7,3,1,Light Rain
2015-07-24,20.35167725356646,14.431965245632297,2.359000498768587,205,7,4,1,Light Rain
2015-07-25,18.44279856881773,16.5118796276946,2.956945832108272,206,7,5,1,Light Rain
2015-07-26,19.478082621603527,14.754525388790078,3.245088686789062,207,7,6,1,Light Rain
2015-07-27,22.217328024352543,14.862057651080542,3.144129503836755,208,7,0,1,Light Rain
2015-07-28,21.68022233324819,14.412339687898188,2.995815291088527,209,7,1,1,Light Rain
2015-07-29,20.16175492843412,15.874409105196095,2.95338252374809,210,7,2,1,Light Rain
2015-07-30,19.961015272775,14.254466642563688,3.26488611732065,211,7,3,1,Light Rain
2015-07-31,19.96835749663789,16.390958722104973,3.013522007899409,212,7,4,1,Light Rain
2015-08-01,18.96641090027165,13.269638177414055,3.698923862695162,213,8,5,1,Light Rain
2015-08-02,24.103470310071945,13.362528869700853,3.4589183020545287,214,8,6,1,Light Rain
2015-08-03,20.29167762177482,16.086563124828007,3.5675757172584124,215,8,0,1,Light Rain
2015-08-04,23.43632835217025,14.968591595488965,3.45290927690027,216,8,1,1,Light Rain
2015-08-05,24.1124098197636,14.4680072769134,4.159332984118547,217,8,2,1,Light Rain
2015-08-06,23.136219492043253,16.532804985736323,3.392921662259835,218,8,3,1,Light Rain
2015-08-07,20.348209935402263,14.337123271457724,3.554622379606677,219,8,4,1,Light Rain
2015-08-08,22.09277520031032,14.999418632295416,4.090958899542566,220,8,5,1,Light Rain
2015-08-09,21.312777971728423,17.45166035426392,3.7948447128666896,221,8,6,1,Light Rain
2015-08-10,19.63158685677153,17.71600692347823,4.553749509141849,222,8,0,1,Light Rain
2015-08-11,22.16747470408636,17.821726613855695,3.828558661368779,223,8,1,1,Light Rain
2015-08-12,19.24236265316712,15.097120899439838,3.9173610359752287,224,8,2,1,Light Rain
2015-08-13,24.059383434332847,17.42487161766351,4.769982727755582,225,8,3,1,Light Rain
2015-08-14,20.84024404453985,14.215205805742633,4.13389550353552,226,8,4,1,Light Rain
2015-08-15,22.25909817055409,14.339390889082798,4.249880808342336,227,8,5,1,Light Rain
2015-08-16,22.512475190578208,12.236445834303606,4.174680356578221,228,8,6,1,Light Rain
2015-08-17,21.51900404940715,18.335072100618504,4.206861047036039,229,8,0,1,Light Rain
2015-08-18,23.302883169804105,14.594677123183372,4.608842991804259,230,8,1,1,Light Rain
2015-08-19,21.274109380806145,15.766942816215249,4.252823636826529,231,8,2,1,Light Rain
2015-08-20,24.062643994304945,14.658548066680892,5.212503602680597,232,8,3,1,Light Rain
2015-08-21,19.725905836182584,17.135253510168468,5.005592796773644,233,8,4,1,Light Rain
2015-08-22,22.7700942600691,15.598684079607386,4.484875099315129,234,8,5,1,Light Rain
2015-08-23,26.49628763532818,14.275675410398703,4.985308653056045,235,8,6,1,Light Rain
2015-08-24,20.720456199678125,16.967277040501585,4.929450375497096,236,8,0,1,Light Rain
2015-08-25,21.46988236592988,14.227165577670366,4.66664995559094,237,8,1,1,Light Rain
2015-08-26,23.958974818250777,15.195702795279823,4.778094677589535,238,8,2,1,Light Rain
2015-08-27,23.39761150171311,13.36657988454462,4.929725499093477,239,8,3,1,Light Rain
2015-08-28,23.848467170237083,14.467107711886568,5.291189444255885,240,8,4,1,Light Rain
2015-08-29,24.23577825314748,16.947976549577223,5.265047969086792,241,8,5,1,Light Rain
2015-08-30,24.63844928468843,13.811500386141034,5.20403644798646,242,8,6,1,Light Rain
2015-08-31,25.70138064955427,14.615668089016705,5.574475686553615,243,8,0,1,Light Rain
2015-09-01,24.41593168412255,16.913852684986654,5.607501467229,244,9,1,1,Light Rain
2015-09-02,23.229397378669955,16.182928537395348,5.453786612921908,245,9,2,1,Light Rain
2015-09-03,25.173949060769097,20.068216114793508,5.767350441152036,246,9,3,1,Light Rain
2015-09-04,27.74669051470112,19.91369347047404,5.303905134485337,247,9,4,1,Light Rain
2015-09-05,23.800985151800216,15.944493157069026,6.1277800504592586,248,9,5,1,Light Rain
2015-09-06,22.237685689117345,18.166427436526263,5.645274646373413,249,9,6,1,Light Rain
2015-09-07,26.52252724088705,18.539779966938355,6.039105511408077,250,9,0,1,Light Rain
2015-09-08,24.19031908911548,16.605538704879265,5.661507336252827,251,9,1,1,Light Rain
2015-09-09,20.20951538730392,15.345085830785088,5.459902213353997,252,9,2,1,Light Rain
2015-09-10,26.374491766912257,17.657306214865905,5.742618144751117,253,9,3,1,Light Rain
2015-09-11,23.734769865817345,17.504529854186465,5.640047410134812,254,9,4,1,Light Rain
2015-09-12,24.751084119380973,17.19885873333658,6.008595922057833,255,9,5,1,Light Rain
2015-09-13,25.723744861353403,18.60532424239749,5.799068250864298,256,9,6,1,Light Rain
2015-09-14,25.569288325396062,16.905707865578158,6.358832987105361,257,9,0,1,Light Rain
2015-09-15,26.736530536399737,16.39434251011645,6.0902163129097024,258,9,1,1,Light Rain
2015-09-16,24.57678694230496,18.377056233936,6.13319784092657,259,9,2,1,Light Rain
2015-09-17,26.60486034500739,18.88400926291197,5.7566609117504965,260,9,3,1,Light Rain
2015-09-18,25.19116195733084,16.632211302898988,7.545495128044443,261,9,4,1,Rainy
2015-09-19,27.32016133888472,19.88191418046342,6.536700660948683,262,9,5,1,Light Rain
2015-09-20,27.20619971159496,15.92710361383408,6.435784444410825,263,9,6,1,Light Rain
2015-09-21,24.23811161942831,17.809122128388786,5.942894201223376,264,9,0,1,Light Rain
2015-09-22,28.41503788317988,18.383138751284456,6.133222619846191,265,9,1,1,Light Rain
2015-09-23,25.30575200310892,17.910039656358016,5.878479324688229,266,9,2,1,Light Rain
2015-09-24,28.12888046116297,18.11134469489369,6.1827302088834255,267,9,3,1,Light Rain
2015-09-25,27.38286616253476,21.860415798474623,5.9269689452520495,268,9,4,1,Light Rain
2015-09-26,30.46058610084398,17.872626989519265,6.238169911751478,269,9,5,1,Light Rain
2015-09-27,26.473574256255567,22.90618693840736,6.364914995164728,270,9,6,1,Light Rain
2015-09-28,26.358479979812515,19.99566967003081,6.133605077717652,271,9,0,1,Light Rain
2015-09-29,27.15516110892084,19.5738829304554,6.237072224815123,272,9,1,1,Light Rain
2015-09-30,26.724766338775023,20.246148663192,6.878547499513084,273,9,2,1,Light Rain
2015-10-01,29.068333493904944,23.42280640689252,6.004667525101166,274,10,3,1,Light Rain
2015-10-02,24.373309768553607,18.23376218390157,6.670018570387829,275,10,4,1,Light Rain
2015-10-03,25.63616421369369,18.13984345798589,6.057830099899678,276,10,5,1,Light Rain
2015-10-04,25.74559727326466,18.784542886638253,5.998502311173593,277,10,6,1,Light Rain
2015-10-05,29.91952756688728,20.06145338850493,6.08066972864529,278,10,0,1,Light Rain
2015-10-06,31.577842790473827,17.520974544498124,6.645202312689573,279,10,1,1,Light Rain
2015-10-07,28.085374861890607,20.239500168253794,6.230842224319762,280,10,2,1,Light Rain
2015-10-08,28.09419990671171,22.84261104728472,6.926205214733027,281,10,3,1,Light Rain
2015-10-09,28.70938976893876,20.62561089583584,6.3347207821345375,282,10,4,1,Light Rain
2015-10-10,31.03031544598663,20.05556300007626,6.009347937358669,283,10,5,1,Light Rain
2015-10-11,26.988916601813592,19.66329533611088,6.564547095914239,284,10,6,1,Light Rain
2015-10-12,29.457174881425544,22.03407339799653,6.045782051729525,285,10,0,1,Light Rain
2015-10-13,31.067355696664308,19.543123146112546,6.688969116683114,286,10,1,1,Light Rain
2015-10-14,30.255341318639065,23.64680096603044,6.064128690816618,287,10,2,1,Light Rain
2015-10-15,29.768137417343954,23.872321550474062,6.163845594302158,288,10,3,1,Light Rain
2015-10-16,31.526475991640588,21.45219486254709,6.608080621758341,289,10,4,1,Light Rain
2015-10-17,24.252877135046848,21.14426657261676,7.340240644341026,290,10,5,1,Rainy
2015-10-18,31.14955857588274,22.801655268136987,6.148726699891222,291,10,6,1,Light Rain
2015-10-19,28.61959124233645,22.99161757935489,6.721532199155925,292,10,0,1,Light Rain
2015-10-20,26.399840254909687,20.2337866374467,6.005492856885065,293,10,1,1,Light Rain
2015-10-21,31.2162639374994,20.74586841720956,6.633963213913161,294,10,2,1,Light Rain
2015-10-22,33.073278430910584,19.644651786384323,6.357010963926785,295,10,3,1,Light Rain
2015-10-23,30.182477680920968,22.333759704624534,5.951344402781506,296,10,4,1,Light Rain
2015-10-24,32.493809001012835,22.8115837598102,5.995812882462023,297,10,5,1,Light Rain
2015-10-25,33.94253472100955,19.877696286730675,5.874552497113855,298,10,6,1,Light Rain
2015-10-26,33.476920015024795,21.31016541827545,6.004087891767663,299,10,0,1,Light Rain
2015-10-27,34.25528941488341,20.06187137292641,5.863711833401264,300,10,1,1,Light Rain
2015-10-28,32.587002923081215,20.823723843290445,6.199024825788354,301,10,2,1,Light Rain
2015-10-29,31.3800833923598,23.086976870529075,8.047640735105304,302,10,3,1,Rainy
2015-10-30,28.150795777954485,21.24808608120676,5.681525396712631,303,10,4,1,Light Rain
2015-10-31,30.987119634551053,21.984232293519216,5.995260481712358,304,10,5,1,Light Rain
2015-11-01,29.916237653974264,20.08094399930368,5.996018786043381,305,11,6,1,Light Rain
2015-11-02,36.06703494649539,22.88808997263684,6.68359619763999,306,11,0,1,Light Rain
2015-11-03,31.49469271133269,22.62611505557118,5.8605559349330605,307,11,1,1,Light Rain
2015-11-04,32.21304898406762,21.68320868429931,5.859662899214972,308,11,2,1,Light Rain
2015-11-05,33.18860975602825,22.576425856239407,5.755741841379988,309,11,3,1,Light Rain
2015-11-06,32.29063286712876,23.21284190282386,5.570313623305871,310,11,4,1,Light Rain
2015-11-07,35.710073459255646,21.80167774151188,5.4147307877760085,311,11,5,1,Light Rain
2015-11-08,31.18993595818352,20.890270461154028,5.583310491535945,312,11,6,1,Light Rain
2015-11-09,32.93839863962877,25.89279025943822,5.328036112758866,313,11,0,1,Light Rain
2015-11-10,31.17684358394172,22.313340271671063,5.619097347316086,314,11,1,1,Light Rain
2015-11-11,30.132959371647324,23.19596292108178,5.378782354120309,315,11,2,1,Light Rain
2015-11-12,31.65927150681729,24.93422638456997,5.509828362406937,316,11,3,1,Light Rain
2015-11-13,32.91709450717972,28.787400452249308,5.183307700397216,317,11,4,1,Light Rain
2015-11-14,32.239443074064106,21.701903591335743,6.282896941130122,318,11,5,1,Light Rain
2015-11-15,31.818574323666983,24.317132218980053,6.030537563312143,319,11,6,1,Light Rain
2015-11-16,30.49460823184345,22.65374178348982,5.061388572086095,320,11,0,1,Light Rain
2015-11-17,33.24328623901439,22.97846271212518,5.102916194144504,321,11,1,1,Light Rain
2015-11-18,30.50070791047296,22.77678602946429,5.287205834573992,322,11,2,1,Light Rain
2015-11-19,35.129279084211,22.23793455808138,4.849404565016152,323,11,3,1,Light Rain
2015-11-20,33.871403043713414,23.93262943381409,4.9447530018756565,324,11,4,1,Light Rain
2015-11-21,30.88708595384601,21.84977823637076,4.8203245670914905,325,11,5,1,Light Rain
2015-11-22,33.27771689979942,25.54750588749721,5.743619641902532,326,11,6,1,Light Rain
2015-11-23,32.48402119177577,24.27433820611992,5.433181485408456,327,11,0,1,Light Rain
2015-11-24,34.7171075002491,24.88878339493968,4.901322475718179,328,11,1,1,Light Rain
2015-11-25,36.8482825805831,23.617884264056435,4.779941456896163,329,11,2,1,Light Rain
2015-11-26,30.50383243007409,23.827118257238283,5.587869734740695,330,11,3,1,Light Rain
2015-11-27,34.5691719607584,24.86872971947548,5.535242327717144,331,11,4,1,Light Rain
2015-11-28,34.101918226421425,22.74945272367956,5.825898472091684,332,11,5,1,Light Rain
